Provincia,Partido ,Localidad,ADSL,CABLEMODEM,DIALUP,FIBRAOPTICA,4G,3G,TELEFONIAFIJA,WIRELESS,SATELITAL,conectividad
SANTIAGO DEL ESTERO,Jiménez,Gramilla,0,0,0,1,0,0,0,0,0,SI
SANTIAGO DEL ESTERO,,Patay,0,0,0,0,0,0,0,0,0,NO
SANTIAGO DEL ESTERO,Juan F. Ibarra,El Cuadrado,0,0,0,0,0,0,1,1,1,SI
SANTIAGO DEL ESTERO,,Suncho Corral,1,0,0,0,1,1,0,1,0,SI
SANTIAGO DEL ESTERO,,Yuchán,0,0,0,0,1,0,0,0,0,SI
SANTIAGO DEL ESTERO,Loreto,Villa San Martín (Est. Loreto),0,0,0,0,0,0,0,1,0,SI
SANTIAGO DEL ESTERO,Moreno,Alhuampa,0,0,0,1,0,0,0,0,1,SI
SANTIAGO DEL ESTERO,Moreno,Las Tinajas,0,0,0,0,0,0,0,0,1,SI
SANTIAGO DEL ESTERO,,Lilo Viejo,0,0,0,0,0,0,0,0,0,NO
SANTIAGO DEL ESTERO,Moreno,Roversi,0,0,0,0,0,0,0,0,1,SI
SANTIAGO DEL ESTERO,Moreno,Tintina,0,0,0,1,0,0,1,0,0,SI
SANTIAGO DEL ESTERO,Pellegrini,El Mojón,0,0,0,0,0,0,0,1,0,SI
SANTIAGO DEL ESTERO,,Rapelli,0,0,0,1,1,0,0,0,0,SI
SANTIAGO DEL ESTERO,,Santo Domingo,0,0,0,0,0,0,0,0,0,NO
SANTIAGO DEL ESTERO,Quebrachos,Sumampa Viejo,0,0,0,0,0,0,0,1,0,SI
SANTIAGO DEL ESTERO,,Gramilla,0,0,0,0,0,0,0,0,1,SI
SANTIAGO DEL ESTERO,Río Hondo,Mansupa,0,0,0,0,0,1,0,0,0,SI
SANTIAGO DEL ESTERO,Río Hondo,Villa Turística del Embalse,0,0,0,0,0,0,0,0,0,NO
SANTIAGO DEL ESTERO,,Selva,0,1,0,0,1,1,0,1,1,SI
SANTIAGO DEL ESTERO,Robles,Colonia El Simbolar,0,0,0,0,0,0,0,0,1,SI
SANTIAGO DEL ESTERO,,Ingeniero Forres (Est. Chaguar Punco),0,0,0,1,0,0,0,1,0,SI
SANTIAGO DEL ESTERO,Robles,Vilmer,0,0,0,1,0,1,0,0,1,SI
SANTIAGO DEL ESTERO,,Brea Pozo,0,0,0,0,1,1,0,0,1,SI
SANTIAGO DEL ESTERO,Capital,Santiago del Estero,0,0,1,1,0,1,1,1,1,SI
SANTIAGO DEL ESTERO,Choya,Ancaján,0,0,0,0,0,0,0,0,0,NO
SANTIAGO DEL ESTERO,,Choya,1,0,0,1,1,1,0,0,0,SI
SANTIAGO DEL ESTERO,,Laprida,0,0,0,1,1,0,0,0,0,SI
SANTIAGO DEL ESTERO,,Villa La Punta,0,0,0,1,1,0,0,1,1,SI
SANTIAGO DEL ESTERO,Copo,La Firmeza,0,0,0,0,0,0,0,1,0,SI
SANTIAGO DEL ESTERO,,Garza,0,0,0,0,1,1,0,0,0,SI
SANTIAGO DEL ESTERO,,Villa Silípica,0,0,0,0,0,0,0,0,0,NO
TIERRA DEL FUEGO,ANTARTIDA ARGENTINA,Base Esperanza,0,0,0,0,0,0,0,0,0,NO
TIERRA DEL FUEGO,ANTARTIDA ARGENTINA,Base Marambio,0,0,0,0,0,1,0,0,0,SI
TIERRA DEL FUEGO,,Base San Martin,0,0,0,0,0,0,0,0,0,NO
SANTA FE,General Obligado,Reconquista,0,1,1,1,0,1,1,0,1,SI
SANTA FE,,Villa Guillermina,1,1,0,0,1,1,0,0,1,SI
SANTA FE,Iriondo,Cañada de Gómez,0,1,0,1,0,1,1,0,0,SI
SANTA FE,,Cabal,0,0,0,0,0,0,0,0,0,NO
SANTA FE,La Capital,Emilia,0,0,0,1,0,0,1,1,0,SI
SANTA FE,,Llambi Campbell,1,0,0,0,1,1,0,1,0,SI
SANTA FE,La Capital,Nelson,0,0,0,1,0,1,1,1,0,SI
SANTA FE,,RINCON NORTE,0,0,0,0,0,0,0,0,0,NO
SANTA FE,La Capital,Rincón Potrero,0,0,0,0,0,0,0,0,0,NO
SANTA FE,,Santa Fe,1,1,0,1,1,1,0,1,0,SI
SANTA FE,,Villa Adelina,0,0,0,0,1,1,0,0,0,SI
SANTA FE,La Capital,Villa Laura (Est. Constituyentes),0,0,0,0,0,0,0,0,0,NO
SANTA FE,,Empalme San Carlos,0,0,0,0,1,0,0,1,0,SI
SANTA FE,Las Colonias,Felicia,0,0,0,0,0,0,1,0,0,SI
SANTA FE,,Grutly,1,0,0,0,1,0,0,1,0,SI
SANTA FE,Las Colonias,Jacinto L. Aráuz,0,0,0,0,0,0,0,0,0,NO
SANTA FE,,Matilde,1,0,0,0,1,0,0,0,0,SI
SANTA FE,,Providencia,0,0,0,0,1,0,0,1,0,SI
SANTA FE,,San Carlos Centro,1,1,0,1,1,1,0,1,0,SI
SANTA FE,Las Colonias,San Carlos Norte,0,1,0,0,0,0,1,1,0,SI
SANTA FE,,Classon,0,0,0,1,1,1,0,0,0,SI
SANTA FE,Iriondo,Lucio V. López,0,1,0,0,0,0,1,1,0,SI
SANTA FE,,Serodino,1,0,0,1,1,0,0,1,0,SI
SANTA FE,Iriondo,Totoras,0,0,0,1,0,1,1,0,0,SI
SANTA FE,,Angel Gallardo,0,0,0,0,1,1,0,0,0,SI
SANTA FE,Rosario,Funes,0,0,0,1,0,1,1,1,1,SI
SANTA FE,Rosario,Los Muchachos - La Alborada,0,0,0,0,0,0,0,0,0,NO
SANTA FE,,Pueblo Esther,1,0,0,1,1,1,0,0,1,SI
SANTA FE,Rosario,Pueblo Uranga,0,0,0,1,0,0,1,0,0,SI
SANTA FE,Rosario,Puerto Arroyo Seco,0,0,0,0,0,0,0,0,0,NO
SANTA FE,,Villa del Plata,0,1,0,0,0,0,0,0,0,SI
SANTA FE,San Cristóbal,Aguará Grande,0,0,0,0,0,0,0,1,1,SI
SANTA FE,,Arrufo,1,1,0,1,1,1,0,0,0,SI
SANTA FE,San Cristóbal,Capivara,0,0,0,0,0,0,0,0,1,SI
SANTA FE,,Colonia Rosa,0,0,0,0,1,0,0,0,0,SI
SANTA FE,,Hersilia,0,1,0,0,1,1,0,1,0,SI
SANTA FE,San Cristóbal,Las Avispas,0,0,0,0,0,0,0,0,0,NO
SANTA FE,,Ñanducita,0,0,0,0,0,0,0,0,0,NO
SANTA FE,San Cristóbal,Soledad,0,0,0,0,0,0,1,1,0,SI
SANTA FE,San Cristóbal,Villa Trinidad,0,0,0,0,0,0,1,0,0,SI
SANTA FE,,Alejandra,0,0,0,0,1,0,0,1,1,SI
SANTA FE,San Javier,San Javier,0,1,0,1,0,1,1,1,0,SI
SANTA FE,,Arocena,0,1,0,0,1,1,0,0,0,SI
SANTA FE,,Barrio Caima,0,0,0,0,0,0,0,1,0,SI
SANTA FE,,Casalegno,0,0,0,0,0,0,0,0,0,NO
SANTA FE,San Jerónimo,Coronda,0,1,0,1,0,1,1,0,0,SI
SANTA FE,,Gaboto,0,0,0,0,1,1,0,1,0,SI
SANTA FE,,Gálvez,1,0,0,1,1,1,0,0,1,SI
SANTA FE,,López (Est. San Martín de Tours),1,1,0,0,1,0,0,0,0,SI
SANTA FE,,Monje,1,0,0,1,1,1,0,0,0,SI
SANTA FE,San Jerónimo,San Genaro,0,0,0,1,0,1,1,1,0,SI
SANTA FE,,San Genaro Norte,1,1,0,1,1,0,0,0,0,SI
SANTA FE,San Justo,Cayastacito,0,0,0,0,0,0,1,1,0,SI
SANTA FE,,Esther,0,0,0,0,0,0,0,1,0,SI
SANTA FE,San Justo,Marcelino Escalada,0,0,0,0,0,1,1,0,0,SI
TIERRA DEL FUEGO,Ushuaia,Ushuaia,0,1,1,1,0,1,1,0,1,SI
TUCUMAN,,El Naranjo,0,0,0,0,0,0,0,0,0,NO
TUCUMAN,Burruyacú,Piedrabuena,0,0,0,0,0,1,0,1,0,SI
SAN LUIS,,Pozo Del Carril,0,0,0,0,0,0,0,0,0,NO
SAN LUIS,,San Luis,1,1,0,1,1,1,0,1,1,SI
SAN LUIS,La Capital,San Roque,0,0,0,0,0,1,0,0,0,SI
SAN LUIS,,Cabeza De Novillo,0,0,0,0,0,0,0,0,0,NO
SAN LUIS,Libertador Grl. San Martín,El Paraiso,0,0,0,0,0,0,0,0,0,NO
SAN LUIS,Libertador Grl. San Martín,La Ramada,0,0,0,0,0,0,0,1,0,SI
SAN LUIS,,La Vertiente,0,0,0,0,0,0,0,1,1,SI
SAN LUIS,Libertador Grl. San Martín,Planta De Sandia,0,0,0,0,0,0,0,0,0,NO
SAN LUIS,Libertador Grl. San Martín,Potrerillo,0,0,0,0,0,0,0,0,0,NO
SAN LUIS,Libertador Grl. San Martín,San Martín,0,0,1,1,0,0,1,0,0,SI
SAN LUIS,Libertador Grl. San Martín,Tala Verde,0,0,0,0,0,0,0,0,0,NO
SAN LUIS,,Villa de Praga,0,0,0,0,0,0,0,0,1,SI
SANTA CRUZ,Deseado,Cañadón Seco,0,0,0,1,0,1,0,1,1,SI
SANTA CRUZ,Deseado,Las Heras,0,0,0,1,0,1,0,0,1,SI
SANTA CRUZ,,Tellier,0,0,0,0,0,0,0,0,0,NO
SANTA CRUZ,Güer Aike,Mina 3,0,0,0,0,0,1,0,0,0,SI
SANTA CRUZ,,Rospentek,0,0,0,0,0,0,0,0,0,NO
SANTA CRUZ,,Yacimientos Río Turbio,0,0,0,0,1,1,0,0,0,SI
SANTA CRUZ,Lago Buenos Aires,Los Antiguos,0,0,1,0,0,0,1,1,0,SI
SANTA CRUZ,,Bajo Caracoles,0,0,0,0,0,0,0,0,1,SI
SANTA CRUZ,Río Chico,Hipólito Yrigoyen,0,0,0,0,0,0,1,0,0,SI
SANTA FE,,Esteban Rams,0,0,0,0,1,0,0,1,1,SI
SANTA FE,9 de Julio,Logroño,0,0,0,0,0,1,1,0,0,SI
SANTA FE,,Montefiore,0,0,0,0,0,0,0,1,1,SI
SANTA FE,9 de Julio,San Bernardo,0,0,0,0,0,0,1,0,0,SI
SANTA FE,9 de Julio,Tostado,0,1,0,0,0,1,1,1,1,SI
SANTA FE,,Las Parejas,1,0,0,1,1,1,0,1,0,SI
SANTA FE,,Arteaga,1,1,0,0,1,1,0,1,0,SI
SANTA FE,Caseros,Bigand,0,1,0,0,0,1,1,0,0,SI
SANTA FE,,Casilda,1,1,0,1,1,1,0,1,0,SI
SANTA FE,,Bauer y Sigel,1,0,0,0,0,0,0,0,0,SI
SANTA FE,,Colonia Bicha,1,0,0,1,1,0,0,0,0,SI
SANTA FE,,Colonia Raquel,1,0,0,1,0,0,0,1,0,SI
SANTA FE,Castellanos,Estación Clucellas,0,1,0,0,0,0,1,1,0,SI
SANTA FE,,Estacion Presidente Roca,0,0,0,0,0,0,0,0,0,NO
SANTA FE,Castellanos,Eusebia y Carolina,0,0,0,1,0,0,0,0,0,SI
SANTA FE,,Frontera,0,0,0,0,1,1,0,0,0,SI
SAN LUIS,General Pedernera,Villa Reynolds,0,0,0,0,0,1,0,0,0,SI
SAN LUIS,,Arizona,0,0,0,0,1,0,0,1,0,SI
SAN LUIS,Gobernador Dupuy,Batavia,0,0,0,0,0,0,1,1,1,SI
SAN LUIS,Gobernador Dupuy,Buena Esperanza,0,0,1,0,0,0,1,1,0,SI
SAN LUIS,,La Maroma,0,0,0,0,0,0,0,0,1,SI
SAN LUIS,Gobernador Dupuy,Navia,0,0,0,0,0,0,0,0,1,SI
SANTA FE,,Humberto Primo,1,1,0,1,1,1,0,1,0,SI
SANTA FE,Castellanos,Lehmann,0,1,0,1,0,0,1,1,0,SI
SANTA FE,,María Juana,1,1,0,1,1,1,0,1,0,SI
SANTA FE,Castellanos,Presidente Roca,0,1,0,1,0,0,1,1,0,SI
SANTA FE,,San Antonio,0,1,0,0,0,0,0,1,0,SI
SANTA FE,Castellanos,Sunchales,0,1,0,1,0,0,1,0,0,SI
SANTA FE,Castellanos,Susana,0,0,0,1,0,1,1,1,0,SI
SANTA FE,Castellanos,Virginia,0,0,0,0,0,0,0,1,0,SI
SANTA FE,,Alcorta,1,1,0,1,1,1,0,0,0,SI
SANTA FE,Constitución,Cañada Rica,0,0,0,0,0,0,1,0,0,SI
SANTA FE,Constitución,Firmat,0,0,0,0,0,0,0,0,0,NO
SANTA FE,,Juncal,1,0,0,1,0,0,0,1,0,SI
SANTA FE,,Pavón,1,0,0,0,1,1,0,0,0,SI
SANTA FE,Constitución,Pavón Arriba,0,0,0,1,0,1,1,0,0,SI
SANTA FE,,Villa Constitución,1,1,0,1,1,1,0,1,0,SI
SANTA FE,Garay,Saladero Mariano Cabal,0,0,0,0,0,0,1,1,1,SI
SAN JUAN,Jáchal,San José de Jáchal,0,0,1,1,0,1,1,0,1,SI
SAN JUAN,,Barrio Municipal,0,0,0,0,0,0,0,0,0,NO
SAN JUAN,Pocito,Carpintería,0,0,0,0,0,0,1,1,0,SI
SAN JUAN,,Las Piedritas,0,0,0,0,0,0,0,0,0,NO
SAN JUAN,Pocito,Villa Aberastain - La Rinconada,0,0,1,0,0,0,1,1,1,SI
SAN JUAN,,Villa Nacusi,0,0,0,0,0,0,0,0,0,NO
SANTA FE,General López,Carmen,0,0,0,0,0,1,1,1,0,SI
SANTA FE,,Chovet,0,1,0,0,1,1,0,0,1,SI
SANTA FE,,Christophersen,0,0,0,1,1,0,0,1,0,SI
SANTA FE,,La Chispa,0,0,0,0,0,0,0,1,0,SI
SALTA,La Candelaria,El Tala,0,0,0,1,0,1,1,1,1,SI
SALTA,,La Candelaria,0,0,0,0,1,0,0,0,0,SI
SALTA,,Ampascachi,0,0,0,0,0,0,0,0,0,NO
SALTA,,La Viña,0,0,0,1,1,0,0,0,1,SI
SALTA,Los Andes,Santa Rosa de los Pastos Grandes,0,0,0,1,0,0,0,0,0,SI
SALTA,Metán,El Tunal,0,0,0,1,0,0,0,0,0,SI
SALTA,,Lumbreras,0,0,0,1,0,0,0,0,0,SI
SALTA,Grl. José de San Martín,Tranquitas,0,0,0,0,0,0,0,0,0,NO
SALTA,,Isla de Cañas,0,0,0,0,1,0,0,1,0,SI
SALTA,La Candelaria,El Jardín,0,0,0,1,0,0,1,0,0,SI
SALTA,,San José de Metán,1,1,0,1,1,1,0,0,1,SI
SALTA,,Molinos,1,0,0,1,1,0,0,1,0,SI
SALTA,Orán,Aguas Blancas,0,0,0,0,0,0,1,0,1,SI
SALTA,,La Misión,0,0,0,0,0,0,0,0,0,NO
SANTA FE,General López,María Teresa,0,1,0,0,0,1,1,1,0,SI
SANTA FE,,Miguel Torres,0,1,0,0,0,0,0,0,0,SI
SANTA FE,General López,San Francisco de Santa Fe,0,0,0,1,0,0,1,0,1,SI
SAN JUAN,,Colonia Fiscal,0,0,0,0,0,0,0,0,0,NO
SAN JUAN,Sarmiento,Guanacache,0,0,0,0,0,0,1,1,0,SI
SAN JUAN,,Los Berros,0,0,0,1,1,1,0,0,0,SI
SAN JUAN,Sarmiento,Pedernal,0,0,0,0,0,0,0,1,0,SI
SAN JUAN,,Astica,0,0,0,0,1,1,0,1,0,SI
SAN JUAN,Valle Fértil,Chucuma,0,0,0,0,0,1,0,0,0,SI
SAN LUIS,,Balde De Los Torres,0,0,0,0,0,0,0,0,0,NO
SAN LUIS,,Balde Del Carmen,0,0,0,0,0,0,0,0,0,NO
SAN LUIS,Ayacucho,Candelaria,0,0,0,0,0,0,1,0,0,SI
SAN LUIS,,El Vinagrillo,0,0,0,0,0,0,0,0,0,NO
SAN LUIS,,La Avenencia,0,0,0,0,0,0,0,0,0,NO
SAN LUIS,Ayacucho,La Botija,0,0,0,0,0,0,0,0,0,NO
SAN LUIS,Ayacucho,Las Lagunitas,0,0,0,0,0,0,0,0,0,NO
SAN LUIS,,Luján,0,0,0,0,0,0,0,1,0,SI
SAN LUIS,Ayacucho,Pozo Del Molle,0,0,0,0,0,0,0,0,0,NO
SAN LUIS,,Río Juan Gómez,0,0,0,0,0,0,0,0,0,NO
SAN LUIS,Ayacucho,Rodeo De Cadenas,0,0,0,0,0,0,0,0,0,NO
SAN LUIS,,Colonia Zubelzu,0,0,0,0,0,0,0,0,0,NO
SAN LUIS,Chacabuco,Cortaderas,0,0,0,1,0,1,1,1,0,SI
SAN LUIS,Chacabuco,El Recuerdo,0,0,0,0,0,0,0,0,0,NO
SAN LUIS,,La Celestina,0,0,0,0,0,0,0,0,0,NO
SAN LUIS,,Papagayos,0,0,0,0,0,0,0,1,0,SI
SAN LUIS,Chacabuco,Punta De La Loma,0,0,0,0,0,0,0,0,0,NO
SAN LUIS,,San Pablo,0,0,0,0,0,0,0,0,0,NO
SAN LUIS,Chacabuco,Villa del Carmen,0,0,0,0,0,0,1,1,0,SI
SAN LUIS,,San Ignacio,0,0,0,0,0,0,0,0,0,NO
SAN LUIS,Ayacucho,Santa Ana,0,0,0,0,0,0,0,0,0,NO
SAN LUIS,Ayacucho,Santo Domingo,0,0,0,0,0,0,0,0,0,NO
SAN LUIS,,Talita,0,0,0,0,0,0,0,0,0,NO
SAN LUIS,Belgrano,Estancia De Amieva,0,0,0,0,0,0,0,0,0,NO
SAN LUIS,Belgrano,Hualtaran,0,0,0,0,0,0,0,0,0,NO
SAN LUIS,,Los Molles,0,0,0,0,0,0,0,1,0,SI
SAN LUIS,Belgrano,Nogolí,0,0,0,1,0,0,1,1,0,SI
SAN LUIS,,Represa Del Carmen,0,0,0,0,0,0,0,0,0,NO
SAN LUIS,,San Antonio,0,0,0,0,0,0,0,0,0,NO
SAN LUIS,,Villa Larca,0,0,0,0,1,1,0,1,0,SI
SAN LUIS,Coronel Pringles,Carolina,0,0,0,0,0,0,1,1,0,SI
SAN LUIS,,Cerros Largos,0,0,0,0,0,0,0,0,0,NO
SAN LUIS,,El Baldecito,0,0,0,0,0,0,0,0,0,NO
SAN LUIS,,Eleodoro Lobos,0,0,0,0,1,1,0,0,0,SI
SAN LUIS,,Fraga,0,0,0,1,1,0,0,1,0,SI
SAN LUIS,Coronel Pringles,La Petra,0,0,0,0,0,0,0,0,0,NO
SAN LUIS,Coronel Pringles,Loma Alta,0,0,0,0,0,0,0,0,0,NO
SAN LUIS,,Pampa Del Tamboreo,0,0,0,0,0,0,0,0,0,NO
SAN LUIS,Coronel Pringles,Saladillo,0,0,0,1,0,1,0,0,0,SI
SAN LUIS,,Valle De Pancanta,0,0,0,0,0,0,0,0,0,NO
SAN LUIS,General Pedernera,Caldenadas,0,0,0,0,0,0,0,0,0,NO
SAN LUIS,,Dique Vulpiani,0,0,0,0,1,1,0,0,0,SI
SAN LUIS,,Justo Daract,1,0,0,0,1,1,0,1,0,SI
SAN LUIS,General Pedernera,La Angelina,0,0,0,0,0,0,0,0,0,NO
SAN LUIS,,Nación Ranquel,0,0,0,0,0,0,0,0,0,NO
SANTA FE,San Lorenzo,Fray Luis Beltrán,0,1,0,1,0,1,1,0,0,SI
SANTA FE,,Puerto General San Martín,0,0,0,1,1,1,0,1,1,SI
SANTA FE,San Lorenzo,Roldán,0,1,0,1,0,1,1,0,0,SI
SANTA FE,San Lorenzo,San Jerónimo Sud,0,1,0,1,0,1,1,0,0,SI
SANTA FE,General Obligado,La Isleta,0,0,0,0,0,0,0,0,0,NO
SANTA FE,,Lanteri,0,0,0,0,1,1,0,0,0,SI
SANTA FE,General Obligado,Malabrigo,0,1,0,0,0,1,1,0,0,SI
SAN LUIS,Junín,Talita,0,0,0,0,0,0,0,1,1,SI
SAN LUIS,La Capital,Alto Pencoso,0,0,0,1,0,0,0,1,0,SI
SAN LUIS,,Boca Del Tigre,0,0,0,0,0,0,0,0,1,SI
SAN LUIS,La Capital,Chosmes,0,0,0,0,0,1,0,0,0,SI
SAN LUIS,,Daniel Donovan,0,0,0,0,0,0,0,0,0,NO
SAN LUIS,La Capital,El Charabon,0,0,0,0,0,0,0,0,0,NO
SAN LUIS,,El Chorrillo,0,0,0,0,1,1,0,0,0,SI
SAN LUIS,La Capital,Juan W. Gez,0,0,0,0,0,0,0,0,0,NO
SALTA,,San Ramón de la Nueva Orán,1,1,0,1,1,1,0,0,1,SI
SALTA,Rivadavia,Coronel Juan Solá,0,0,0,1,0,1,1,1,0,SI
SALTA,Rivadavia,Los Blancos,0,0,0,0,0,0,0,1,0,SI
SALTA,,Rivadavia,0,0,0,1,1,0,0,0,0,SI
SALTA,Rosario de la Frontera,Antilla,0,0,0,1,0,0,0,0,1,SI
RIO NEGRO,,Naupa Huen,0,0,0,1,0,0,0,0,0,SI
RIO NEGRO,El Cuy,Valle Azul,0,0,0,0,0,0,1,1,1,SI
RIO NEGRO,General Roca,Bajo San Cayetano,0,0,0,0,0,1,0,1,0,SI
RIO NEGRO,,Barda del Medio,0,0,0,0,1,1,0,1,1,SI
RIO NEGRO,,Barrio Calle Ciega Nº6,0,0,0,0,0,0,0,0,0,NO
RIO NEGRO,,Barrio Costa Este,0,0,0,0,0,0,0,0,0,NO
RIO NEGRO,General Roca,Barrio Costa Oeste,0,0,0,0,0,1,0,0,0,SI
RIO NEGRO,,Barrio El Petróleo,0,0,0,0,0,0,0,0,0,NO
RIO NEGRO,,Barrio Goretti,0,0,0,0,0,0,0,0,0,NO
RIO NEGRO,,Prahuaniyeu,0,0,0,0,0,0,0,0,0,NO
RIO NEGRO,Adolfo Alsina,Bahía Creek,0,0,0,0,0,0,0,0,0,NO
RIO NEGRO,,Guardia Mitre,0,0,0,0,1,0,0,0,1,SI
RIO NEGRO,Adolfo Alsina,Loteo Costa de Río,0,0,0,0,0,0,0,0,0,NO
RIO NEGRO,,San Javier,0,0,0,0,0,0,0,0,1,SI
RIO NEGRO,Avellaneda,Chimpay,0,0,0,1,0,1,0,0,1,SI
RIO NEGRO,Avellaneda,Coronel Belisle,0,0,0,1,0,1,1,0,1,SI
RIO NEGRO,Avellaneda,Luis Beltrán,0,1,1,1,0,0,1,1,0,SI
RIO NEGRO,,Pomona,0,1,0,0,1,1,0,0,1,SI
RIO NEGRO,Bariloche,El Bolsón,0,1,0,1,0,1,1,0,1,SI
RIO NEGRO,General Roca,Barrio Guerrico,0,0,1,1,0,1,1,0,0,SI
RIO NEGRO,,Barrio La Costa,0,0,0,0,0,0,0,0,0,NO
RIO NEGRO,General Roca,Barrio La Lor,0,0,0,0,0,1,0,0,0,SI
RIO NEGRO,,Barrio Las Angustias,0,0,0,0,1,1,0,0,0,SI
RIO NEGRO,,Barrio Mar del Plata,0,0,0,0,0,0,0,1,0,SI
RIO NEGRO,General Roca,Barrio Norte (municipio de Cinco Saltos),0,0,0,0,0,0,0,0,0,NO
RIO NEGRO,General Roca,Barrio Pino Azul,0,0,0,0,0,1,0,0,0,SI
RIO NEGRO,,Barrio Presidente Perón,0,0,0,0,0,0,0,0,0,NO
RIO NEGRO,General Roca,Barrio Santa Lucia,0,0,0,0,0,0,0,1,0,SI
RIO NEGRO,General Roca,Barrio Santa Rita,0,0,0,0,0,0,0,0,0,NO
RIO NEGRO,General Roca,Cinco Saltos,0,0,1,1,0,1,1,0,1,SI
RIO NEGRO,,General Enrique Godoy,0,0,0,1,1,1,0,0,1,SI
RIO NEGRO,General Roca,Ingeniero Otto Krause,0,0,0,0,0,0,0,0,0,NO
RIO NEGRO,,Puente Cero,0,0,0,0,1,1,0,1,0,SI
RIO NEGRO,,Villa Alberdi,0,0,0,0,0,0,0,1,0,SI
RIO NEGRO,General Roca,Villa del Parque,0,0,0,0,0,0,0,1,0,SI
RIO NEGRO,,Las Bayas,0,0,0,0,0,0,0,0,0,NO
RIO NEGRO,Pichi Mahuida,Pichi Mahuida,0,0,0,0,0,0,0,0,0,NO
